0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.5011173486709595,0.6265354156494141,3.919231801319256e-07,0.4992697536945343,0.573603630065918,0.007529507391154766,0.5186766386032104,0.5174144506454468,0.0015929393703117967,0.5501304268836975,0.48591941595077515,-0.00754265021532774,0.5795205235481262,0.47089841961860657,-0.016924258321523666,0.5047388672828674,0.4836026132106781,-0.015022735111415386,0.5585067868232727,0.4481349289417267,-0.030244695022702217,0.5938419699668884,0.44625064730644226,-0.03724873811006546,0.618563711643219,0.453262060880661,-0.03989826887845993,0.510270357131958,0.4995878338813782,-0.027062930166721344,0.5750536918640137,0.45757371187210083,-0.041654203087091446,0.6124759316444397,0.46631503105163574,-0.044383469969034195,0.6354950070381165,0.48098987340927124,-0.04348181560635567,0.5246246457099915,0.525391697883606,-0.03798854723572731,0.5891828536987305,0.48527005314826965,-0.04911806434392929,0.6250054836273193,0.4900503158569336,-0.04818699508905411,0.6454172134399414,0.5009353160858154,-0.04498736560344696,0.5440797209739685,0.557014524936676,-0.048196446150541306,0.5982654690742493,0.5265165567398071,-0.053861912339925766,0.6289824843406677,0.5216610431671143,-0.05147065967321396,0.6494935154914856,0.5221768021583557,-0.04785892367362976
0.497464656829834,0.6333183646202087,-1.2228045420670242e-07,0.4915948510169983,0.5719885230064392,0.01329986285418272,0.501639723777771,0.5219377875328064,0.014996703714132309,0.5102189779281616,0.4849582016468048,0.012761207297444344,0.5115928649902344,0.45636603236198425,0.010044022463262081,0.5313939452171326,0.4773331880569458,0.005986441858112812,0.5754292011260986,0.4578871726989746,0.0052391523495316505,0.5973935723304749,0.45906713604927063,0.004494898486882448,0.6104431748390198,0.4663698673248291,0.003904530080035329,0.5483355522155762,0.490226686000824,-0.0042752716690301895,0.5958389639854431,0.4956737160682678,-0.0016679929103702307,0.6002197861671448,0.5199085474014282,-0.0005877123330719769,0.5941475033760071,0.5375430583953857,-0.0009443421149626374,0.5655426979064941,0.5152626037597656,-0.012753370217978954,0.6072802543640137,0.5200042128562927,-0.012415178120136261,0.6116322875022888,0.5416826009750366,-0.009070949628949165,0.6066336631774902,0.5608812570571899,-0.007138185203075409,0.5799406170845032,0.5458227396011353,-0.02020445466041565,0.6143935322761536,0.5481275320053101,-0.020199699327349663,0.6232858896255493,0.5621579885482788,-0.015418818220496178,0.6247038245201111,0.5768082737922668,-0.010411548428237438
0.4946915805339813,0.6317350268363953,-2.5042712348266605e-09,0.4858814775943756,0.5744178891181946,0.012267889454960823,0.4925922155380249,0.5236281752586365,0.013175207190215588,0.4970782697200775,0.4857557415962219,0.010308719240128994,0.4935307502746582,0.4573308825492859,0.006977950222790241,0.5300482511520386,0.48026078939437866,0.007636327762156725,0.573000431060791,0.46115678548812866,0.0097088273614645,0.595748782157898,0.45884495973587036,0.009998847730457783,0.6084708571434021,0.4627983272075653,0.00950547307729721,0.5470399260520935,0.4939667284488678,-0.0018854738445952535,0.5919246077537537,0.4995381236076355,0.0034037712030112743,0.597901463508606,0.5200962424278259,0.005373974330723286,0.5936689376831055,0.5364498496055603,0.004761104937642813,0.5629040598869324,0.5200380682945251,-0.00996515154838562,0.6027069687843323,0.5242539644241333,-0.005111559294164181,0.6055622696876526,0.5433008670806885,-0.0006641421350650489,0.5992611646652222,0.5597805976867676,0.00029775864095427096,0.5765230655670166,0.5502404570579529,-0.017422927543520927,0.6081656813621521,0.5497786998748779,-0.011703462339937687,0.6162196397781372,0.56080561876297,-0.004971517715603113,0.6166139245033264,0.5718628168106079,-0.00045059461263008416
0.4938593804836273,0.6294586062431335,2.559146139446966e-08,0.48042359948158264,0.5747218728065491,0.010463938117027283,0.4851505160331726,0.523095965385437,0.011405711993575096,0.4890842139720917,0.48480188846588135,0.009145162999629974,0.4812881350517273,0.4585707485675812,0.006477204617112875,0.5262828469276428,0.4808486998081207,0.007445053663104773,0.5679859519004822,0.4593421220779419,0.010315247811377048,0.5894473195075989,0.45744234323501587,0.01097887847572565,0.6007431745529175,0.46312275528907776,0.010573489591479301,0.5454920530319214,0.49518170952796936,-0.0006707096472382545,0.5892133116722107,0.4997241795063019,0.006233780644834042,0.5980650186538696,0.5183526277542114,0.008945535868406296,0.5967024564743042,0.5338171124458313,0.008139709942042828,0.5618601441383362,0.5208907127380371,-0.007687729317694902,0.5992773771286011,0.5248131155967712,-0.001252201502211392,0.6032955050468445,0.5433022379875183,0.0029370756819844246,0.5985548496246338,0.5594654679298401,0.0027308501303195953,0.5755777359008789,0.5500507950782776,-0.01433541439473629,0.6051981449127197,0.5531649589538574,-0.008207809180021286,0.6095626354217529,0.5670468211174011,-0.002095642499625683,0.6067020893096924,0.5797569751739502,0.0013314515817910433
0.49270880222320557,0.6247127056121826,-4.767753747358938e-09,0.47875097393989563,0.5709431767463684,0.01047194842249155,0.48204001784324646,0.5180820226669312,0.011838058941066265,0.48407718539237976,0.4797118902206421,0.010041818022727966,0.4745023846626282,0.4563603103160858,0.007697027642279863,0.5242243409156799,0.479065865278244,0.006733506917953491,0.5625445246696472,0.4570208489894867,0.008535215631127357,0.5835915207862854,0.45285382866859436,0.008737322874367237,0.5953578948974609,0.45591360330581665,0.007864226587116718,0.5446285009384155,0.4934048056602478,-0.0015971888788044453,0.5852665901184082,0.49578654766082764,0.0035768228117376566,0.5908394455909729,0.5151494741439819,0.006816303823143244,0.5866709351539612,0.530533492565155,0.0068371472880244255,0.561893880367279,0.5183976888656616,-0.008969971910119057,0.5967901349067688,0.5222099423408508,-0.0038030589930713177,0.5976815223693848,0.5402416586875916,0.0010442073689773679,0.5904093980789185,0.5549147725105286,0.0014320381451398134,0.5762073993682861,0.5470104217529297,-0.01601436734199524,0.6022759675979614,0.5530275106430054,-0.01097888220101595,0.6013787388801575,0.5674926042556763,-0.005243272520601749,0.5942056179046631,0.5793055891990662,-0.0021514894906431437
0.4938346743583679,0.6070886850357056,4.252181540209676e-08,0.47453394532203674,0.5573605298995972,0.00491606118157506,0.46981433033943176,0.5103724002838135,0.000900022336281836,0.4622761905193329,0.47475093603134155,-0.0060385349206626415,0.44751352071762085,0.45318228006362915,-0.013349341228604317,0.5190777778625488,0.4640127122402191,0.0029479162767529488,0.5574805736541748,0.4453410506248474,0.004254486411809921,0.5783683657646179,0.4447459280490875,0.0031396131962537766,0.5902034044265747,0.44873425364494324,0.0007346169441007078,0.5411838889122009,0.4770287871360779,-0.004282794427126646,0.5746157169342041,0.4834216237068176,-0.000732977467123419,0.5740185976028442,0.50422203540802,0.00010818178270710632,0.5647675395011902,0.5198929309844971,-0.0014813769375905395,0.5593089461326599,0.5001569986343384,-0.010817369446158409,0.5889328718185425,0.5055472254753113,-0.006805823650211096,0.5868334770202637,0.5252146124839783,-0.002911589341238141,0.5765575766563416,0.540895938873291,-0.0028823520988225937,0.5742242336273193,0.5265055298805237,-0.0175910796970129,0.5972482562065125,0.5324156284332275,-0.013912862166762352,0.5954252481460571,0.5486624240875244,-0.008537706919014454,0.5863098502159119,0.5618872046470642,-0.005209347698837519
0.49562695622444153,0.6069507598876953,-3.032818995940545e-10,0.47440946102142334,0.5579448342323303,0.007745733950287104,0.46858227252960205,0.5105502605438232,0.004254547879099846,0.45819154381752014,0.4760873317718506,-0.002756410976871848,0.44253867864608765,0.4569850265979767,-0.010605938732624054,0.5194088220596313,0.46366241574287415,0.004509736783802509,0.5568521618843079,0.44394543766975403,0.006414495874196291,0.5760692358016968,0.4400923252105713,0.006175967864692211,0.5869127511978149,0.44036781787872314,0.00440989201888442,0.5411897897720337,0.4777941107749939,-0.004271738231182098,0.5751414895057678,0.48232996463775635,-0.0004463386139832437,0.5725591778755188,0.5035028457641602,0.0020222491584718227,0.5623612403869629,0.5173034071922302,0.001774235861375928,0.5590931177139282,0.5018438100814819,-0.012212550267577171,0.5885552763938904,0.5047788619995117,-0.00798785500228405,0.5847583413124084,0.5248479247093201,-0.0029169945046305656,0.5733966827392578,0.539225697517395,-0.0020529860630631447,0.574118435382843,0.528414249420166,-0.020060516893863678,0.5974600315093994,0.5308883786201477,-0.01582552120089531,0.594508171081543,0.5473397374153137,-0.009420564398169518,0.584636926651001,0.5596279501914978,-0.005562993232160807
0.4965583384037018,0.6112824082374573,-4.188494440171553e-09,0.476014107465744,0.5633577704429626,0.00840998999774456,0.4693973958492279,0.5174852013587952,0.0041744764894247055,0.4569472074508667,0.4843842685222626,-0.003739278996363282,0.4394954741001129,0.4662175476551056,-0.012500572949647903,0.52029949426651,0.4651830792427063,0.002477530622854829,0.5590829253196716,0.4432400166988373,0.0036790836602449417,0.5780297517776489,0.4400760531425476,0.0036722903605550528,0.5876371264457703,0.4414798617362976,0.0022397111169993877,0.5418766736984253,0.4791752099990845,-0.006978943012654781,0.5783414244651794,0.48263290524482727,-0.0032893288880586624,0.5759544968605042,0.5042073130607605,-5.446358409244567e-05,0.5656808614730835,0.516901433467865,1.6577345377299935e-05,0.5599971413612366,0.5029565691947937,-0.015512237325310707,0.5917935371398926,0.508219301700592,-0.010479333810508251,0.5877136588096619,0.5277784466743469,-0.004707181826233864,0.5754554867744446,0.5402841567993164,-0.004020058084279299,0.5754044651985168,0.5296269655227661,-0.024000229313969612,0.5986503958702087,0.5368072390556335,-0.01850331574678421,0.5942651629447937,0.5525712370872498,-0.011787306517362595,0.5830085277557373,0.5626872777938843,-0.008242800831794739
0.4979422092437744,0.6156066060066223,-9.915710563745961e-08,0.4771869480609894,0.5706549882888794,0.014151127077639103,0.47246381640434265,0.5245135426521301,0.01342870481312275,0.46191978454589844,0.49442991614341736,0.008571747690439224,0.4449450969696045,0.47854194045066833,0.0025503409560769796,0.522898256778717,0.4724138677120209,0.002852381905540824,0.5616015195846558,0.44121018052101135,0.004786699078977108,0.5804908275604248,0.43851375579833984,0.007776087149977684,0.5863624811172485,0.44317397475242615,0.009649700485169888,0.5449177622795105,0.48743516206741333,-0.007700875401496887,0.5792795419692993,0.48264506459236145,-0.0017571422504261136,0.5742964148521423,0.5040659308433533,0.005714012309908867,0.5597650408744812,0.5168282985687256,0.008842789568006992,0.5633060932159424,0.5144330859184265,-0.016744444146752357,0.5890121459960938,0.5126709938049316,-0.008693809621036053,0.5822641849517822,0.5325934886932373,-0.00012434841482900083,0.5672487616539001,0.5444018840789795,0.0017732647247612476,0.5768998265266418,0.5440845489501953,-0.025141939520835876,0.5969260334968567,0.545840322971344,-0.017353814095258713,0.5881022214889526,0.5610905885696411,-0.008963750675320625,0.5727172493934631,0.5704461932182312,-0.004761204589158297
0.49523088335990906,0.6160394549369812,-1.135118168349436e-07,0.4769497215747833,0.570090651512146,0.01172487810254097,0.4720969796180725,0.5226343274116516,0.009958624839782715,0.46056807041168213,0.49170738458633423,0.004702519625425339,0.44299107789993286,0.4754161238670349,-0.0012240131618455052,0.5226399898529053,0.4724314212799072,-0.001271697343327105,0.5653935074806213,0.44230517745018005,-0.00012702494859695435,0.5820326805114746,0.445280522108078,0.0029251384548842907,0.5835627913475037,0.4543655216693878,0.00503679970279336,0.5447457432746887,0.4887877106666565,-0.011120579205453396,0.5801663994789124,0.48767149448394775,-0.0055372403003275394,0.574766218662262,0.5087055563926697,0.0013497831532731652,0.5592820048332214,0.5201408863067627,0.0036946823820471764,0.5625569820404053,0.5168228149414062,-0.01952352188527584,0.588824987411499,0.519356369972229,-0.01168541144579649,0.5815149545669556,0.5390161275863647,-0.003712516278028488,0.5660633444786072,0.5493496656417847,-0.002500424161553383,0.5756063461303711,0.5464972257614136,-0.027451608330011368,0.5957648754119873,0.5500192642211914,-0.02045278437435627,0.5866789221763611,0.5654715895652771,-0.01269280631095171,0.5712515115737915,0.5737571716308594,-0.008922189474105835
